task-id|run-number|rawfile-number
41 4281 1
41 4281 2
41 4281 3
41 4281 4
41 4281 5
41 4281 6
41 4281 7
41 4282 0
41 4283 0
41 4284 0
41 4284 1
41 4284 2
41 4284 3
41 4285 0
41 4285 1
41 4286 0
41 4287 0
41 4288 0
41 4289 0
41 4289 1
41 4289 2
41 4289 3
41 4289 4
41 4289 5
41 4289 6
41 4289 7
41 4289 8
41 4289 9
42 4291 0
42 4291 1
42 4291 2
42 4291 3
42 4291 4
42 4291 5
42 4292 0
42 4292 1
42 4292 2
42 4292 3
42 4292 4
42 4292 5
42 4292 6
42 4292 7
42 4292 8
43 4294 0
43 4294 1
43 4294 2
43 4294 3
43 4294 4
43 4294 5
43 4294 6
43 4294 7
43 4294 8
43 4295 0
43 4295 1
43 4295 2
43 4295 3
43 4295 4
43 4295 5
43 4295 6
43 4295 7
43 4295 8
43 4295 9
44 4297 0
44 4297 1
44 4297 2
44 4297 3
44 4297 4
44 4297 5
44 4297 6
44 4297 7
44 4297 8
44 4297 9
44 4298 0
44 4298 1
44 4298 2
44 4298 3
44 4298 4
44 4298 5
44 4298 6
44 4298 7
44 4298 8
45 4300 0
45 4300 1
45 4300 2
45 4300 3
45 4300 4
45 4300 5
45 4300 6
45 4300 7
45 4300 8
45 4301 0
45 4301 1
45 4301 2
45 4301 3
45 4301 4
45 4301 5
45 4301 6
45 4301 7
45 4301 8
46 4303 0
46 4303 1
46 4303 2
46 4303 3
46 4303 4
46 4303 5
46 4303 6
46 4303 7
46 4303 8
46 4304 0
46 4304 1
46 4304 2
46 4304 3
46 4304 4
46 4304 5
46 4304 6
46 4304 7
46 4304 8
47 4306 0
47 4306 1
47 4306 2
47 4306 3
47 4306 4
47 4306 5
47 4306 6
47 4306 7
47 4306 8
47 4306 9
47 4307 0
47 4307 1
47 4307 2
47 4307 3
47 4307 4
47 4307 5
47 4307 6
47 4307 7
47 4307 8
47 4307 9
48 4309 0
48 4309 1
48 4309 2
48 4309 3
48 4309 4
48 4309 5
48 4309 6
48 4309 7
48 4309 8
48 4310 0
48 4310 1
48 4310 2
48 4310 3
48 4310 4
48 4310 5
48 4310 6
48 4310 7
48 4310 8
48 4310 9
48 4310 10
48 4310 11
49 4312 0
49 4312 1
49 4312 2
49 4312 3
49 4312 4
49 4312 5
49 4312 6
49 4312 7
49 4312 8
49 4313 0
49 4313 1
49 4313 2
49 4313 3
49 4313 4
49 4313 5
49 4313 6
49 4313 7
49 4313 8
50 4315 0
50 4315 1
50 4315 2
50 4315 3
50 4315 4
50 4315 5
50 4315 6
50 4315 7
50 4315 8
50 4315 9
50 4316 0
50 4316 1
50 4316 2
50 4316 3
50 4316 4
50 4316 5
50 4316 6
50 4316 7
50 4316 8
51 4318 0
51 4318 1
51 4318 2
51 4318 3
51 4318 4
51 4318 5
51 4318 6
51 4318 7
51 4318 8
51 4319 0
51 4319 1
51 4319 2
51 4319 3
51 4319 4
51 4319 5
51 4319 6
51 4319 7
51 4319 8
52 4321 0
52 4321 1
52 4321 2
52 4321 3
52 4321 4
52 4321 5
52 4321 6
52 4321 7
52 4321 8
52 4321 9
52 4322 0
52 4322 1
52 4322 2
52 4322 3
52 4322 4
52 4322 5
52 4322 6
52 4322 7
52 4322 8
52 4322 9
53 4324 0
53 4324 1
53 4324 2
53 4325 0
53 4325 1
53 4325 2
53 4325 3
53 4325 4
53 4325 5
53 4325 6
53 4325 7
53 4325 8
53 4326 0
53 4326 1
53 4326 2
53 4326 3
53 4326 4
53 4326 5
53 4326 6
53 4326 7
53 4326 8
54 4328 0
54 4328 1
54 4328 2
54 4328 3
54 4328 4
54 4328 5
54 4328 6
54 4328 7
54 4328 8
54 4329 0
54 4329 1
54 4329 2
54 4329 3
54 4329 4
54 4329 5
54 4329 6
54 4329 7
54 4329 8
54 4329 9
55 4331 0
55 4331 1
55 4331 2
55 4331 3
55 4331 4
55 4331 5
55 4331 6
55 4331 7
55 4331 8
55 4332 0
55 4332 1
55 4332 2
55 4332 3
55 4332 4
55 4332 5
55 4332 6
55 4332 7
55 4332 8
56 4334 0
56 4334 1
56 4334 2
56 4334 3
56 4334 4
56 4334 5
56 4334 6
56 4334 7
56 4334 8
56 4335 0
56 4335 1
56 4335 2
56 4335 3
56 4335 4
56 4335 5
