run_number,timestamp,run_type,target_type,comment,deadtime_fraction,total_events,run_time_seconds,beam_energy_MeV,beam_current_uA,momentum_RHRS_MeV,momentum_LHRS_MeV
4728,2019-03-10T18:29:51,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.04371,3706514,2470.62,2137.55,33.4839,1000.00,0.00
4727,2019-03-10T17:47:45,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.03929,3423918,2505.54,2137.55,33.9313,1000.00,0.00
4726,2019-03-10T16:27:33,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.04326,1312375,2259.42,2138.14,0.0546232,1000.00,0.00
4725,2019-03-10T15:47:59,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.04790,1391572,846.78,2137.53,33.9537,1000.00,0.00
4720,2019-03-10T11:23:10,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.04655,3427349,2149.44,2137.55,33.8408,1000.00,0.00
4719,2019-03-10T10:44:46,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.04962,4066770,2396.94,2137.62,34.3779,1000.00,1000.00
4718,2019-03-10T10:03:47,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.05061,3961804,2314.26,2137.63,34.2449,1000.00,1000.00
4717,2019-03-10T09:24:18,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.04178,4189309,2905.98,2137.54,34.2355,1000.00,1000.00
4716,2019-03-10T08:35:06,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.04700,4081982,2595.06,2137.55,34.0135,1000.00,1000.00
4716,2019-03-10T08:34:20,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.04700,4081982,2551.08,2138.14,0.0560626,1000.00,1000.00
4715,2019-03-10T07:50:50,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.05064,3090689,1791.06,2137.56,33.9603,1000.00,1000.00
4714,2019-03-10T07:19:57,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.05118,3127348,1785.72,2137.55,33.9471,1000.00,1000.00
4713,2019-03-10T06:49:06,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.04194,3069765,2109.36,2137.58,33.8644,1000.00,1000.00
4712,2019-03-10T06:12:52,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.05136,3307066,1865.70,2137.56,34.1207,1000.00,1000.00
4711,2019-03-10T05:40:48,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.04893,3193682,1899.12,2137.58,34.2648,1000.00,1000.00
4710,2019-03-10T05:07:03,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.04606,3731297,2326.26,2137.62,34.22,1000.00,1000.00
4709,2019-03-10T04:27:15,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.04890,3335210,1974.54,2137.54,34.4814,1000.00,1000.00
4708,2019-03-10T03:53:06,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.04932,3026460,1779.48,2137.52,34.3536,1000.00,1000.00
4707,2019-03-10T03:22:14,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.04303,3065439,2052.42,2137.61,33.935,1000.00,1000.00
4706,2019-03-10T01:46:56,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.03672,3227640,2539.92,0,34.111,1000.00,1000.00
4705,2019-03-10T01:02:34,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.04298,3333143,2254.38,2137.36,34.3363,1000.00,1000.00
4704,2019-03-10T00:21:50,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.04791,3127619,1881.96,2137.5,33.8259,1000.00,1000.00
4703,2019-03-09T23:49:31,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.04703,4029244,2469.00,2137.52,34.2653,1000.00,1000.00
4702,2019-03-09T23:06:02,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.04909,3558508,2120.40,2137.4,21.0641,1000.00,1000.00
4701,2019-03-09T22:29:12,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.04696,3088163,1923.30,2138.14,0.0559804,1000.00,1000.00
4700,2019-03-09T21:54:55,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.04579,3204675,2035.38,2138.14,0.0560735,1000.00,1000.00
4699,2019-03-09T21:20:01,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.04087,3683855,2619.12,2137.67,0.0558681,1000.00,1000.00
4698,2019-03-09T20:35:28,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.04789,4019016,2423.70,2137.59,34.0112,1000.00,1000.00
4697,2019-03-09T19:54:04,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.04784,3107645,1881.90,2138.14,0.056137,1000.00,1000.00
4696,2019-03-09T19:21:49,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.04740,4017336,2447.70,2137.52,33.7785,1000.00,1000.00
4695,2019-03-09T18:40:00,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.04455,3603461,2327.16,2138.14,0.0560786,1000.00,1000.00
4694,2019-03-09T17:35:37,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.03117,2514757,2630.04,2138.14,0.0558772,1000.00,1000.00
4693,2019-03-09T16:50:46,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.04144,3248141,2273.76,2137.53,34.8916,1000.00,1000.00
4692,2019-03-09T16:11:51,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.05071,3065446,1752.00,2137.59,33.6941,1000.00,1000.00
4691,2019-03-09T15:41:41,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.04966,3191643,1864.98,2137.56,33.5389,1000.00,1000.00
4690,2019-03-09T15:08:52,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.04737,3288975,2014.80,2137.61,34.6277,1000.00,1000.00
4689,2019-03-09T14:33:40,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.04786,3082688,1867.86,2137.65,34.8466,1000.00,1000.00
4688,2019-03-09T14:01:28,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.04694,4015301,2483.22,2137.58,33.9392,1000.00,1000.00
4687,2019-03-09T13:19:25,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.04424,3249415,2132.64,2137.72,34.742,1000.00,1000.00
4686,2019-03-09T12:42:38,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.04392,2418177,1702.86,2138.14,0.055801,1000.00,1000.00
4685,2019-03-09T12:13:15,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.04969,3264783,1916.46,2137.58,34.7697,1000.00,1000.00
4684,2019-03-09T11:39:12,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.04339,3018522,2034.72,2137.5,33.8367,1000.00,1000.00
4683,2019-03-09T11:04:21,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.04821,3240249,1966.20,2137.57,34.3243,1000.00,1000.00
4682,2019-03-09T10:30:20,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.04798,3011114,1824.24,2137.55,34.1918,1000.00,1000.00
4681,2019-03-09T09:58:56,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.03797,3019732,2289.72,2137.59,34.3485,1000.00,1000.00
4680,2019-03-09T09:19:52,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.03473,3053249,2542.02,2137.52,35.0774,1000.00,1000.00
4679,2019-03-09T08:35:41,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.04607,3102190,1957.38,2137.62,34.1535,1000.00,1000.00
4678,2019-03-09T08:02:24,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.04202,2831603,2094.54,2137.53,33.9845,1000.00,1000.00
4677,2019-03-09T07:24:43,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.04414,3003450,1991.58,2137.54,33.9923,1000.00,1000.00
4676,2019-03-09T06:50:31,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.04114,3007400,2115.42,2137.53,35.0132,1000.00,1000.00
4675,2019-03-09T06:14:04,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.04912,3044462,1815.96,2137.58,34.6839,1000.00,1000.00
4674,2019-03-09T05:42:54,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.05062,3050912,1760.10,2137.59,33.8299,1000.00,1000.00
4673,2019-03-09T05:11:32,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.04925,3018081,1794.84,2137.59,34.7366,1000.00,1000.00
4672,2019-03-09T04:39:15,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.04430,3012794,1961.16,2137.53,35.0032,1000.00,1000.00
4671,2019-03-09T04:06:00,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.04200,3009969,2055.72,2138.14,0.0558572,1000.00,1000.00
4670,2019-03-09T03:30:10,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.04459,3075437,1986.90,2137.54,34.5815,1000.00,1000.00
4669,2019-03-09T02:56:02,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.04682,5133544,3186.90,2137.65,8.4142,1000.00,1000.00
4668,2019-03-09T01:38:28,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0",0.02074,1117454,2029.86,2138.14,0.0558961,1000.00,1000.00
4667,2019-03-09T01:03:59,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0 current=30uA",0.03370,3137513,2694.12,2138.14,0.0558246,1000.00,1000.00
4666,2019-03-09T00:16:46,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0 Beam position x=2.0 y=1.8",0.02930,3033219,3030.72,2137.59,33.8272,1000.00,1000.00
4665,2019-03-08T23:23:45,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0 Running rate check versus x beam position",0.03623,1760461,1385.40,2137.6,33.6982,1000.00,1000.00
4664,2019-03-08T22:58:09,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0 Running rate check versus x beam position",0.03492,630641,873.30,2138.14,0.0559533,1000.00,1000.00
4663,2019-03-08T22:12:56,Production,Tungsten 2.8%,"Production run 2.8% Tungsten, ps1=ps2=30000 ps3=ps4=15000 ps5=1500 ps6=1 ps7=ps8=0 Running rate check versus x beam position",0.02752,461597,1002.24,2138.14,0.0556767,1000.00,1000.00
4662,2019-03-08T21:21:06,SciFi,Bogdan Wire,SciFi with beam 0.12 micro,0.06450,316481,2374.26,2137.65,0.146674,1000.00,1000.00
4658,2019-03-08T16:53:06,Optics,Tungsten Wires,"sieve IN, 5 micro",1.00000,124066,19.86,2137.54,4.74539,1000.00,1000.00
4657,2019-03-08T16:03:39,Optics,Tungsten Wires,"sieve IN, 5 micro",0.00867,305440,1214.76,2138.14,0.0557258,1000.00,1000.00
4656,2019-03-08T15:41:09,Optics,Tungsten Wires,"sieve IN, 5 micro",0.00974,256803,769.38,2137.39,5.10075,0.00,1000.00
4655,2019-03-08T15:24:50,Optics,Tungsten Wires,"sieve IN, 5 micro",0.01009,243204,699.18,2137.46,5.13403,0.00,1000.00
4650,2019-03-08T13:33:28,Optics,Bogdan Wire,"V3 wire, x=3.2, sieve IN, 5 micro",0.00709,1011231,4086.12,2137.53,5.511,1000.00,1000.00
4649,2019-03-08T12:23:25,Optics,Bogdan Wire,"V3 wire, x=3.7, sieve IN, 5 micro",0.01250,588055,1362.78,2137.44,5.67496,1000.00,1000.00
4648,2019-03-08T11:55:01,Optics,Bogdan Wire,"V1 wire, x=0.1, sieve IN, 5 micro",0.05274,1119150,655.26,2137.35,5.6356,1000.00,1000.00
4647,2019-03-08T11:38:32,Optics,Bogdan Wire,"V1 wire, x=2.2, sieve IN, 5 micro",0.03743,1011711,781.38,2137.44,5.58097,1000.00,1000.00
4646,2019-03-08T11:17:18,Optics,Bogdan Wire,"V1 wire, x=2.7, sieve IN, 5 micro",0.01465,568284,1117.26,2137.46,5.80528,1000.00,1000.00
4645,2019-03-08T10:57:39,Optics,Bogdan Wire,"V1 wire, x=2.7, sieve IN, 5 micro",0.00020,9897,971.70,2137.45,5.73211,1000.00,1000.00
4644,2019-03-08T10:30:21,SciFi,Bogdan Wire,"SciFi left arm latency test, HV = 700V, ps1 = 1, Lat = 192, win = 40, narrowed around suggested time peak, current raised to 0.5 micro",0.07831,49519,411.84,2138.14,0.0558147,1000.00,1000.00
4643,2019-03-08T10:21:50,SciFi,Bogdan Wire,"SciFi left arm latency test, HV = 725V, ps1 = 1, Lat = 192, win = 40, narrowed around suggested time peak, current raised to 0.5 micro",0.04429,96225,755.28,2137.48,0.533012,1000.00,1000.00
4642,2019-03-08T10:08:11,SciFi,Bogdan Wire,"SciFi left arm latency test, HV = 725V, ps1 = 1, Lat = 192, win = 40, narrowed around suggested time peak, current raised to 0.5 micro",0.06578,124757,3520.98,2137.44,0.508972,1000.00,1000.00
4641,2019-03-08T09:06:12,SciFi,Bogdan Wire,"SciFi left arm latency test, HV = 725V, ps1 = 1, Lat = 192, win = 40, narrowed around suggested time peak",0.02475,8444,566.76,2137.53,0.179163,1000.00,1000.00
4640,2019-03-08T08:45:00,SciFi,Bogdan Wire,"SciFi left arm latency test, HV = 725V, ps1 = 1, Lat = 300, win = 200",0.04880,17013,666.12,2137.78,0.124828,1000.00,1000.00
4639,2019-03-08T05:26:49,Cosmics,HOME,"cosmics, ps1=ps4=1, ps2=ps3=ps5=ps6=ps7=ps8=0, RHRS HV VDC powered on",0.00039,56232,5673.60,2137.75,1.16062,1000.00,1000.00
4638,2019-03-08T03:51:01,Cosmics,HOME,"cosmics, ps1=ps4=1, ps2=ps3=ps5=ps6=ps7=ps8=0, RHRS HV VDC powered on",0.00070,141319,14253.24,2136.94,0.0557635,1000.00,1000.00
4637,2019-03-07T23:52:50,Cosmics,HOME,"cosmics, ps1=ps4=1, ps2=ps3=ps5=ps6=ps7=ps8=0, RHRS HV VDC powered on",0.00039,16698,1675.86,2136.94,0.0559177,1000.00,1000.00
4636,2019-03-07T23:23:38,Cosmics,HOME,"cosmics, ps1=ps4=1, ps2=ps3=ps5=ps6=ps7=ps8=0, RHRS HV VDC powered on",0.00000,2,2583.72,2136.94,0.0559441,1000.00,1000.00
4635,2019-03-07T22:39:09,Cosmics,HOME,"cosmics, ps1=ps4=1, ps2=ps3=ps5=ps6=ps7=ps8=0, RHRS HV VDC powered on",0.00000,3,3735.30,2136.94,0.0558949,1000.00,1000.00
4634,2019-03-07T21:35:46,Cosmics,HOME,"cosmics, ps1=ps4=1, ps2=ps3=ps5=ps6=ps7=ps8=0, RHRS HV VDC powered on",0.00039,62495,6298.92,2136.94,0.0560381,1000.00,1000.00
4633,2019-03-07T19:49:57,Cosmics,HOME,"cosmics, ps1=ps4=1, ps2=ps3=ps5=ps6=ps7=ps8=0, RHRS HV VDC powered on",0.00067,139741,14063.40,2136.94,0.0558708,1000.00,1000.00
4632,2019-03-07T15:54:49,Cosmics,HOME,"cosmics, ps1=ps4=1, ps2=ps3=ps5=ps6=ps7=ps8=0, RHRS HV VDC powered on",0.00039,7518,756.72,2136.94,0.0558473,1000.00,1000.00
4631,2019-03-07T15:40:53,Cosmics,HOME,"cosmics, ps1=ps4=1, ps2=ps3=ps5=ps6=ps7=ps8=0, RHRS HV VDC 2 reset",0.00039,5169,526.26,2136.94,0.0555874,1000.00,1000.00
4630,2019-03-07T15:31:28,Cosmics,HOME,"cosmics, ps1=ps4=1, ps2=ps3=ps5=ps6=ps7=ps8=0, RHRS VDC",0.00039,2904,297.60,2136.94,0.0557797,1000.00,1000.00
4629,2019-03-07T15:25:23,Cosmics,HOME,"cosmics, ps1=ps4=1, ps2=ps3=ps5=ps6=ps7=ps8=0, RHRS VDC HV ramped down and up",0.00000,2404,240.24,2136.94,0.0557685,1000.00,1000.00
4628,2019-03-07T15:20:04,Cosmics,HOME,"cosmics, ps1=ps4=1, ps2=ps3=ps5=ps6=ps7=ps8=0",0.00040,22340,2247.78,2136.94,0.0557825,1000.00,1000.00
4627,2019-03-07T14:40:36,Cosmics,HOME,"cosmics, ps1=ps4=1, ps2=ps3=ps5=ps6=ps7=ps8=0",0.00060,132565,13387.08,2136.94,0.0558439,1000.00,1000.00
4626,2019-03-07T10:52:28,Cosmics,HOME,"cosmics, ps1=ps4=1, ps2=ps3=ps5=ps6=ps7=ps8=0",0.00039,62175,6280.32,2136.94,0.0557744,1000.00,1000.00
4625,2019-03-07T09:07:16,Cosmics,HOME,"cosmics, ps1=ps4=1, ps2=ps3=ps5=ps6=ps7=ps8=0",0.00036,8102,999.60,2136.94,0.0558661,1000.00,1000.00
4624,2019-03-07T08:43:14,SciFi,Tungsten 2.8%,"cosmics, SciFi HV = 750V, Left SciFi lat = win = 130, Right SciFi lat = win = 150, testing writing fad config to coda file, T7 HV changed to",0.08176,666714,1.02,2136.94,0.0559453,1000.00,1000.00
4623,2019-03-06T12:20:00,SciFi,Tungsten 2.8%,"cosmics, SciFi HV = 725V, Left SciFi lat = win = 130, Right SciFi lat = win = 150, testing writing fad config to coda file, T7 HV changed to",0.04212,518490,10098.96,2136.94,0.0557698,0.00,0.00
4623,2019-03-06T12:18:24,SciFi,Tungsten 2.8%,"cosmics, SciFi HV = 725V, Left SciFi lat = win = 130, Right SciFi lat = win = 150, testing writing fad config to coda file, T7 HV changed to",0.04212,518490,9984.84,2136.94,0.0559662,0.00,0.00
4622,2019-03-05T22:02:08,SciFi,Tungsten 2.8%,"cosmics, SciFi HV = 725V, Left SciFi lat = win = 130, Right SciFi lat = win = 150, testing writing fad config to coda file",0.02847,4619115,9703.26,2136.94,0.0558884,0.00,1000.00
4621,2019-03-05T18:58:45,SciFi,Tungsten 2.8%,"cosmics, SciFi HV = 725V, Left SciFi lat = win = 130, Right SciFi lat = win = 150",0.02972,452044,949.38,2136.94,0.0558084,0.00,1000.00
4620,2019-03-05T18:40:07,Cosmics,Tungsten 2.8%,cosmics,0.00064,140224,13883.82,2136.94,0.0559254,0.00,1000.00
4618,2019-03-05T09:02:59,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA, LHRS VDC HV=3650",0.02631,2207901,2556.66,2221.56,0.0560458,1000.00,1000.00
4617,2019-03-05T08:19:11,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA, LHRS VDC HV=3650",0.03194,3060345,2754.24,2221.37,33.615,1000.00,1000.00
4616,2019-03-05T07:31:45,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA, LHRS VDC HV=3650",0.02896,3025690,3019.86,2221.56,0.0560328,1000.00,1000.00
4615,2019-03-05T06:40:09,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA, LHRS VDC HV=3650",0.02663,3021081,3246.12,2221.34,33.9548,1000.00,1000.00
4614,2019-03-04T23:47:44,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA, LHRS VDC HV=3650",0.03600,1821484,1777.80,2221.56,0.0561471,1000.00,1000.00
4613,2019-03-04T23:16:41,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA, LHRS VDC HV=3650",0.03150,3023571,2790.66,2221.56,0.0559181,1000.00,1000.00
4612,2019-03-04T22:29:00,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA, LHRS VDC HV=3650",0.03061,3010108,2833.08,2221.37,34.1414,1000.00,1000.00
4611,2019-03-04T21:40:48,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA, LHRS VDC HV=3650",0.03423,3007182,2529.78,2221.35,33.8311,1000.00,1000.00
4610,2019-03-04T20:57:41,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA, LHRS VDC HV=3650",0.02644,3007967,3251.40,2221.35,33.6985,1000.00,1000.00
4609,2019-03-04T20:02:31,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA, LHRS VDC HV=3650",0.03572,3033697,2455.56,2221.32,33.8411,1000.00,1000.00
4608,2019-03-04T19:20:26,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA, LHRS VDC HV=3650",0.03208,3028374,2706.66,2221.34,33.959,1000.00,1000.00
4607,2019-03-04T18:33:43,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA, LHRS VDC HV=3650",0.02725,3008365,3161.82,2221.33,34.0833,1000.00,1000.00
4606,2019-03-04T17:29:41,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA, LHRS VDC HV=3650",0.00473,155815,9808.20,2221.56,0.0557932,1000.00,1000.00
4605,2019-03-04T14:44:38,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA, LHRS VDC HV=3650",0.02364,2659758,3889.62,2221.56,0.0560884,1000.00,1000.00
4604,2019-03-04T13:38:37,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA, LHRS VDC HV=3650",0.01750,3003547,4893.42,2221.31,33.7442,1000.00,1000.00
4603,2019-03-04T12:14:55,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA, LHRS VDC HV=3650",0.00536,125549,824.76,2221.56,0.0558099,1000.00,1000.00
4602,2019-03-04T11:59:54,Production,Tungsten 2.8%,"ps1=ps2=30000, ps3=ps4=15000, ps5=1500, ps6=1, ps7=ps8=0,I=30uA, LHRS VDC HV=3650",0.02896,3006711,2967.24,2221.74,34.2085,1000.00,1000.00
