run-number rawfile-number n-CODA-events
4845 12 412804
4845 13 412804
4845 14 412804
4845 15 412804
4846 0 412900
4846 1 412900
4846 2 412900
4846 3 412900
4846 4 412900
4846 5 412900
4846 6 412900
4846 7 412900
4846 8 412900
4846 9 412900
4846 10 412900
4846 11 412900
4846 12 412900
4846 13 412900
4846 14 412900
4847 0 412936
4847 1 412936
4847 2 412936
4847 3 412936
4847 4 412936
4847 5 412936
4847 6 412936
4847 7 412936
4847 8 412936
4847 9 412936
4847 10 412936
4847 11 412936
4847 12 412936
4847 13 412936
4847 14 412936
4848 0 412708
4848 1 412708
4848 2 412708
4848 3 412708
4848 4 412708
4848 5 412708
4848 6 412708
4848 7 412708
4848 8 412708
4848 9 412708
4848 10 412708
4848 11 412708
4848 12 412708
4848 13 412708
4848 14 412708
4848 15 412708
4849 0 412712
4849 1 412712
4849 2 412712
4849 3 412712
4849 4 412712
4849 5 412712
4849 6 412712
4849 7 412712
4849 8 412712
4849 9 412712
4849 10 412712
4849 11 412712
4849 12 412712
4849 13 412712
4849 14 412712
4850 0 412996
4850 1 412996
4850 2 412996
4850 3 412996
4850 4 412996
4850 5 412996
4850 6 412996
4850 7 412996
4850 8 412996
4850 9 412996
4850 10 412996
4850 11 412996
4850 12 412996
4850 13 412996
4850 14 412996
4851 0 412882
4851 1 412882
4851 2 412882
4851 3 412882
4851 4 412882
4851 5 412882
4851 6 412882
4851 7 412882
4851 8 412882
4851 9 412882
4851 10 412882
4851 11 412882
4851 12 412882
4851 13 412882
4851 14 412882
4851 15 412882
4852 0 412819
4852 1 412819
4852 2 412819
4852 3 412819
4852 4 412819
4852 5 412819
4852 6 412819
4852 7 412819
4852 8 412819
4852 9 412819
4852 10 412819
4852 11 412819
4852 12 412819
4852 13 412819
4852 14 412819
4853 0 412943
4853 1 412943
4853 2 412943
4853 3 412943
4853 4 412943
4853 5 412943
4853 6 412943
4853 7 412943
4853 8 412943
4853 9 412943
4853 10 412943
4853 11 412943
4853 12 412943
4853 13 412943
4853 14 412943
4854 0 412998
4854 1 412998
4854 2 412998
4854 3 412998
4854 4 412998
4854 5 412998
4854 6 412998
4854 7 412998
4854 8 412998
4854 9 412998
4854 10 412998
4854 11 412998
4854 12 412998
4854 13 412998
4854 14 412998
4854 15 412998
4855 0 413172
4855 1 413172
4855 2 413172
4855 3 413172
4855 4 413172
4855 5 413172
4855 6 413172
4855 7 413172
4855 8 413172
4855 9 413172
4855 10 413172
4855 11 413172
4855 12 413172
4855 13 413172
4855 14 413172
4856 0 413030
4856 1 413030
4856 2 413030
4856 3 413030
4856 4 413030
4856 5 413030
4856 6 413030
4856 7 413030
4856 8 413030
4856 9 413030
4856 10 413030
4856 11 413030
4856 12 413030
4856 13 413030
4856 14 413030
4856 15 413030
4857 0 413025
4857 1 413025
4857 2 413025
4857 3 413025
4857 4 413025
4857 5 413025
4857 6 413025
4857 7 413025
4857 8 413025
4857 9 413025
4857 10 413025
4857 11 413025
4857 12 413025
4857 13 413025
4857 14 413025
4857 15 413025
4858 0 413036
4858 1 413036
4858 2 413036
4858 3 413036
4858 4 413036
4858 5 413036
4858 6 413036
4858 7 413036
4858 8 413036
4858 9 413036
4858 10 413036
4858 11 413036
4858 12 413036
4858 13 413036
4858 14 413036
4858 15 413036
4859 0 412919
4859 1 412919
4859 2 412919
4859 3 412919
4859 4 412919
4859 5 412919
4859 6 412919
4859 7 412919
4859 8 412919
4859 9 412919
4859 10 412919
4859 11 412919
4859 12 412919
4859 13 412919
4859 14 412919
4859 15 412919
4860 0 412934
4860 1 412934
4860 2 412934
4860 3 412934
4860 4 412934
4860 5 412934
4860 6 412934
4860 7 412934
4860 8 412934
4860 9 412934
4860 10 412934
4860 11 412934
4860 12 412934
4860 13 412934
4860 14 412934
4860 15 412934
4861 0 412702
4861 1 412702
4861 2 412702
4861 3 412702
4861 4 412702
4861 5 412702
4861 6 412702
4861 7 412702
4861 8 412702
4861 9 412702
4861 10 412702
4861 11 412702
4861 12 412702
4861 13 412702
4861 14 412702
4862 0 413389
4862 1 413389
4862 2 413389
4862 3 413389
4862 4 413389
4862 5 413389
4862 6 413389
4862 7 413389
4862 8 413389
4862 9 413389
4862 10 413389
4862 11 413389
4862 12 413389
4862 13 413389
4862 14 413389
4862 15 413389
4863 0 413279
4863 1 413279
4863 2 413279
4863 3 413279
4863 4 413279
4863 5 413279
4863 6 413279
4863 7 413279
4863 8 413279
4863 9 413279
4863 10 413279
4863 11 413279
4863 12 413279
4863 13 413279
4863 14 413279
4863 15 413279
4864 0 412799
4864 1 412799
4864 2 412799
4864 3 412799
4864 4 412799
4864 5 412799
4864 6 412799
4864 7 412799
4864 8 412799
4864 9 412799
4864 10 412799
4864 11 412799
4864 12 412799
4864 13 412799
4864 14 412799
4865 0 412731
4865 1 412731
4865 2 412731
4865 3 412731
4865 4 412731
4865 5 412731
4865 6 412731
4865 7 412731
4865 8 412731
4865 9 412731
4865 10 412731
4865 11 412731
4865 12 412731
4865 13 412731
4865 14 412731
4865 15 412731
4866 0 412967
4866 1 412967
4866 2 412967
4866 3 412967
4866 4 412967
4866 5 412967
4866 6 412967
4866 7 412967
4866 8 412967
4866 9 412967
4866 10 412967
4866 11 412967
4866 12 412967
4866 13 412967
4866 14 412967
4867 0 412814
4867 1 412814
4867 2 412814
4867 3 412814
4867 4 412814
4867 5 412814
4867 6 412814
4867 7 412814
4867 8 412814
4867 9 412814
4867 10 412814
4867 11 412814
4867 12 412814
4867 13 412814
4867 14 412814
4867 15 412814
4867 16 412814
4868 0 412970
4868 1 412970
4868 2 412970
4868 3 412970
4868 4 412970
4868 5 412970
4868 6 412970
4868 7 412970
4868 8 412970
4868 9 412970
4868 10 412970
4868 11 412970
4868 12 412970
4868 13 412970
4868 14 412970
4868 15 412970
4868 16 412970
4869 0 412824
4869 1 412824
4869 2 412824
4869 3 412824
4869 4 412824
4869 5 412824
4869 6 412824
4869 7 412824
4869 8 412824
4869 9 412824
4869 10 412824
4869 11 412824
4869 12 412824
4869 13 412824
4869 14 412824
4870 0 412754
4870 1 412754
4870 2 412754
4870 3 412754
4870 4 412754
4870 5 412754
4870 6 412754
4870 7 412754
4870 8 412754
4870 9 412754
4870 10 412754
4870 11 412754
4870 12 412754
4871 0 412753
4871 1 412753
4871 2 412753
4871 3 412753
4871 4 412753
4871 5 412753
4871 6 412753
4871 7 412753
4871 8 412753
4871 9 412753
4871 10 412753
4871 11 412753
4871 12 412753
4871 13 412753
4871 14 412753
4872 0 413203
4872 1 413203
4872 2 413203
4872 3 413203
4872 4 413203
4872 5 413203
4872 6 413203
4872 7 413203
4872 8 413203
4872 9 413203
4872 10 413203
4872 11 413203
4872 12 413203
4872 13 413203
4872 14 413203
4872 15 413203
4872 16 413203
4873 0 412882
4873 1 412882
4873 2 412882
4873 3 412882
4873 4 412882
4873 5 412882
4873 6 412882
4873 7 412882
4873 8 412882
4873 9 412882
4873 10 412882
4873 11 412882
4873 12 412882
4873 13 412882
4873 14 412882
4874 0 412972
4874 1 412972
4874 2 412972
4874 3 412972
4874 4 412972
4874 5 412972
4874 6 412972
4874 7 412972
4874 8 412972
4874 9 412972
4874 10 412972
4874 11 412972
4874 12 412972
4874 13 412972
4874 14 412972
4875 0 412988
4875 1 412988
4876 0 412950
4876 1 412950
4876 2 412950
4876 3 412950
4876 4 412950
4876 5 412950
4876 6 412950
4876 7 412950
4876 8 412950
4876 9 412950
4876 10 412950
4876 11 412950
4876 12 412950
4876 13 412950
4876 14 412950
4876 15 412950
4876 16 412950
4876 17 412950
4877 0 412914
4877 1 412914
4877 2 412914
4877 3 412914
4877 4 412914
4877 5 412914
4877 6 412914
4877 7 412914
4877 8 412914
4877 9 412914
4877 10 412914
4877 11 412914
4877 12 412914
4877 13 412914
4877 14 412914
4878 0 413136
4878 1 413136
4878 2 413136
4878 3 413136
4878 4 413136
4878 5 413136
4878 6 413136
4878 7 413136
4878 8 413136
4878 9 413136
4878 10 413136
4878 11 413136
4878 12 413136
4878 13 413136
4878 14 413136
4879 0 412812
4879 1 412812
4879 2 412812
4879 3 412812
4879 4 412812
4879 5 412812
4879 6 412812
4879 7 412812
4879 8 412812
4879 9 412812
4879 10 412812
4879 11 412812
4879 12 412812
4879 13 412812
4879 14 412812
4880 0 412969
4880 1 412969
4880 2 412969
4880 3 412969
4880 4 412969
4880 5 412969
4880 6 412969
4880 7 412969
4880 8 412969
4880 9 412969
4880 10 412969
4880 11 412969
4880 12 412969
4880 13 412969
4880 14 412969
4881 0 413213
4881 1 413213
4881 2 413213
4881 3 413213
4881 4 413213
4881 5 413213
4881 6 413213
4881 7 413213
4881 8 413213
4881 9 413213
4881 10 413213
4881 11 413213
4881 12 413213
4881 13 413213
4881 14 413213
4882 0 413149
4882 1 413149
4882 2 413149
4882 3 413149
4882 4 413149
4882 5 413149
4882 6 413149
4882 7 413149
4882 8 413149
4882 9 413149
4882 10 413149
4882 11 413149
4882 12 413149
4882 13 413149
4882 14 413149
4883 0 413135
4883 1 413135
4883 2 413135
4883 3 413135
4884 0 413380
4884 1 413380
4884 2 413380
4884 3 413380
4884 4 413380
4884 5 413380
4885 0 30969
4886 0 413152
4886 1 413152
4886 2 413152
4887 0 413202
4887 1 413202
4887 2 413202
4887 3 413202
4887 4 413202
4887 5 413202
4887 6 413202
4887 7 413202
4887 8 413202
4887 9 413202
4887 10 413202
4888 0 32861
4889 0 413085
4889 1 413085
4889 2 413085
4889 3 413085
4889 4 413085
4889 5 413085
4889 6 413085
4889 7 413085
4889 8 413085
4889 9 413085
4889 10 413085
4889 11 413085
4889 12 413085
4889 13 413085
4889 14 413085
4890 0 413056
4890 1 413056
4890 2 413056
4890 3 413056
4890 4 413056
4890 5 413056
4890 6 413056
4891 0 413326
4891 1 413326
4891 2 413326
4891 3 413326
4891 4 413326
4891 5 413326
4891 6 413326
4892 0 413136
4892 1 413136
4892 2 413136
4892 3 413136
4892 4 413136
4892 5 413136
4892 6 413136
4892 7 413136
4892 8 413136
4892 9 413136
4893 0 412922
4893 1 412922
4893 2 412922
4893 3 412922
4893 4 412922
4893 5 412922
4893 6 412922
4893 7 412922
4893 8 412922
4893 9 412922
4893 10 412922
4893 11 412922
4893 12 412922
4893 13 412922
4893 14 412922
4894 0 413025
4894 1 413025
4894 2 413025
4894 3 413025
4894 4 413025
4894 5 413025
4894 6 413025
4894 7 413025
4894 8 413025
4894 9 413025
4894 10 413025
4894 11 413025
4894 12 413025
4894 13 413025
4894 14 413025
4895 0 412904
4895 1 412904
4895 2 412904
4895 3 412904
4895 4 412904
4895 5 412904
4895 6 412904
4895 7 412904
4895 8 412904
4895 9 412904
4895 10 412904
4895 11 412904
4895 12 412904
4895 13 412904
4895 14 412904
4896 0 412900
4896 1 412900
4896 2 412900
4896 3 412900
4896 4 412900
4896 5 412900
4896 6 412900
4896 7 412900
4896 8 412900
4896 9 412900
4896 10 412900
4896 11 412900
4896 12 412900
4896 13 412900
4896 14 412900
4897 0 412897
4897 1 412897
4897 2 412897
4897 3 412897
4897 4 412897
4897 5 412897
4897 6 412897
4897 7 412897
4897 8 412897
4897 9 412897
4897 10 412897
4897 11 412897
4897 12 412897
4897 13 412897
4897 14 412897
4898 0 413219
4898 1 413219
4898 2 413219
4898 3 413219
4898 4 413219
4898 5 413219
4898 6 413219
4898 7 413219
4898 8 413219
4898 9 413219
4898 10 413219
4898 11 413219
4898 12 413219
4898 13 413219
4898 14 413219
4899 0 413063
4899 1 413063
4899 2 413063
4899 3 413063
4899 4 413063
4899 5 413063
4899 6 413063
4899 7 413063
4899 8 413063
4899 9 413063
4899 10 413063
4899 11 413063
4899 12 413063
4899 13 413063
4899 14 413063
4900 0 412917
4900 1 412917
4900 2 412917
4900 3 412917
4900 4 412917
4900 5 412917
4900 6 412917
4900 7 412917
4900 8 412917
4900 9 412917
4900 10 412917
4900 11 412917
4900 12 412917
4900 13 412917
4900 14 412917
4900 15 412917
4901 0 412875
4901 1 412875
4901 2 412875
4901 3 412875
4901 4 412875
4901 5 412875
4901 6 412875
4901 7 412875
4901 8 412875
4901 9 412875
4901 10 412875
4901 11 412875
4901 12 412875
4901 13 412875
4901 14 412875
4902 0 413391
4902 1 413391
4902 2 413391
4902 3 413391
4902 4 413391
4902 5 413391
4902 6 413391
4902 7 413391
4902 8 413391
4902 9 413391
4902 10 413391
4902 11 413391
4902 12 413391
4902 13 413391
4902 14 413391
4903 0 412949
4903 1 412949
4903 2 412949
4903 3 412949
4903 4 412949
4903 5 412949
4903 6 412949
4903 7 412949
4903 8 412949
4903 9 412949
4903 10 412949
4903 11 412949
4903 12 412949
4903 13 412949
4903 14 412949
4903 15 412949
4904 0 412748
4904 1 412748
4904 2 412748
4904 3 412748
4904 4 412748
4904 5 412748
4904 6 412748
4904 7 412748
4904 8 412748
4904 9 412748
4904 10 412748
4904 11 412748
4904 12 412748
4904 13 412748
4904 14 412748
4905 0 412927
4905 1 412927
4905 2 412927
4905 3 412927
4905 4 412927
4905 5 412927
4905 6 412927
4905 7 412927
4905 8 412927
4905 9 412927
4905 10 412927
4905 11 412927
4905 12 412927
4905 13 412927
4905 14 412927
4905 15 412927
4906 0 412825
4906 1 412825
4906 2 412825
4906 3 412825
4906 4 412825
4906 5 412825
4906 6 412825
4906 7 412825
4906 8 412825
4906 9 412825
4906 10 412825
4906 11 412825
4906 12 412825
4906 13 412825
4906 14 412825
4906 15 412825
4907 0 412908
4907 1 412908
4907 2 412908
4907 3 412908
4907 4 412908
4907 5 412908
4907 6 412908
4907 7 412908
4907 8 412908
4907 9 412908
4907 10 412908
4907 11 412908
4907 12 412908
4907 13 412908
4907 14 412908
4908 0 412788
4908 1 412788
4908 2 412788
4908 3 412788
4908 4 412788
4908 5 412788
4908 6 412788
4908 7 412788
4908 8 412788
4908 9 412788
4908 10 412788
4908 11 412788
4908 12 412788
4908 13 412788
4908 14 412788
4908 15 412788
4909 0 412774
4909 1 412774
4909 2 412774
4909 3 412774
4909 4 412774
4909 5 412774
4909 6 412774
4909 7 412774
4909 8 412774
4909 9 412774
4909 10 412774
4909 11 412774
4909 12 412774
4909 13 412774
4909 14 412774
4910 0 412801
4910 1 412801
4910 2 412801
4910 3 412801
4910 4 412801
4910 5 412801
4910 6 412801
4910 7 412801
4910 8 412801
4910 9 412801
4910 10 412801
4910 11 412801
4910 12 412801
4910 13 412801
4910 14 412801
4911 0 412691
4911 1 412691
4911 2 412691
4911 3 412691
4911 4 412691
4911 5 412691
4911 6 412691
4912 0 412848
4912 1 412848
4912 2 412848
4912 3 412848
4912 4 412848
4912 5 412848
4912 6 412848
4912 7 412848
4912 8 412848
4912 9 412848
4912 10 412848
4912 11 412848
4912 12 412848
4912 13 412848
4912 14 412848
4913 0 413020
4913 1 413020
4913 2 413020
4913 3 413020
4913 4 413020
4913 5 413020
4913 6 413020
4913 7 413020
4913 8 413020
4913 9 413020
4913 10 413020
4913 11 413020
4913 12 413020
4913 13 413020
4913 14 413020
4914 0 412887
4914 1 412887
4914 2 412887
4914 3 412887
4914 4 412887
4914 5 412887
4914 6 412887
4914 7 412887
4914 8 412887
4914 9 412887
4914 10 412887
4915 0 412899
4915 1 412899
4915 2 412899
4915 3 412899
4915 4 412899
4915 5 412899
4915 6 412899
4915 7 412899
4915 8 412899
4915 9 412899
4915 10 412899
4915 11 412899
4915 12 412899
4915 13 412899
4916 0 412802
4916 1 412802
4916 2 412802
4916 3 412802
4916 4 412802
4916 5 412802
4916 6 412802
4916 7 412802
4916 8 412802
4916 9 412802
4916 10 412802
4916 11 412802
4917 0 412907
4917 1 412907
4917 2 412907
4917 3 412907
4917 4 412907
4917 5 412907
4917 6 412907
4918 0 412915
4918 1 412915
4918 2 412915
4918 3 412915
4918 4 412915
4918 5 412915
4918 6 412915
4918 7 412915
4918 8 412915
4918 9 412915
4918 10 412915
4918 11 412915
4918 12 412915
4918 13 412915
4918 14 412915
4918 15 412915
4919 0 413325
4919 1 413325
4919 2 413325
4919 3 413325
4919 4 413325
4919 5 413325
4919 6 413325
4919 7 413325
4919 8 413325
4919 9 413325
4919 10 413325
4919 11 413325
4919 12 413325
4919 13 413325
4919 14 413325
4919 15 413325
4920 0 408993
4920 1 408993
4920 2 408993
4920 3 408993
4920 4 408993
4920 5 408993
4920 6 408993
4920 7 408993
4921 0 413225
4921 1 413225
4921 2 413225
4921 3 413225
4921 4 413225
4921 5 413225
4921 6 413225
4921 7 413225
4921 8 413225
4921 9 413225
4921 10 413225
4921 11 413225
4921 12 413225
4921 13 413225
4921 14 413225
4921 15 413225
4922 0 412947
4922 1 412947
4922 2 412947
4922 3 412947
4922 4 412947
4922 5 412947
4923 0 409504
4923 1 409504
4923 2 409504
4923 3 409504
4923 4 409504
4923 5 409504
4923 6 409504
4923 7 409504
4924 0 409418
4924 1 409418
4924 2 409418
4924 3 409418
4924 4 409418
4924 5 409418
4924 6 409418
4924 7 409418
4924 8 409418
4924 9 409418
4924 10 409418
4924 11 409418
4924 12 409418
4924 13 409418
4924 14 409418
4924 15 409418
4924 16 409418
4924 17 409418
4924 18 409418
4924 19 409418
4925 0 408561
4925 1 408561
4925 2 408561
4925 3 408561
4925 4 408561
4925 5 408561
4925 6 408561
4925 7 408561
4925 8 408561
4925 9 408561
4925 10 408561
4925 11 408561
4925 12 408561
4925 13 408561
4925 14 408561
4925 15 408561
4925 16 408561
4925 17 408561
4925 18 408561
4925 19 408561
4926 0 408980
4926 1 408980
4926 2 408980
4926 3 408980
4926 4 408980
4926 5 408980
4926 6 408980
4926 7 408980
4926 8 408980
4926 9 408980
4926 10 408980
4926 11 408980
4926 12 408980
4926 13 408980
4926 14 408980
4926 15 408980
4926 16 408980
4926 17 408980
4926 18 408980
4926 19 408980
4927 0 408500
4927 1 408500
4927 2 408500
4927 3 408500
4927 4 408500
4927 5 408500
4927 6 408500
4927 7 408500
4927 8 408500
4927 9 408500
4927 10 408500
4927 11 408500
4927 12 408500
4927 13 408500
4927 14 408500
4927 15 408500
4927 16 408500
4927 17 408500
4927 18 408500
4927 19 408500
4927 20 408500
4927 21 408500
4928 0 408947
4928 1 408947
4928 2 408947
4928 3 408947
4928 4 408947
4928 5 408947
4928 6 408947
4928 7 408947
4928 8 408947
4928 9 408947
4928 10 408947
4928 11 408947
4928 12 408947
4928 13 408947
4928 14 408947
4928 15 408947
4928 16 408947
4928 17 408947
4928 18 408947
4928 19 408947
4929 0 409093
4929 1 409093
4929 2 409093
4929 3 409093
4929 4 409093
4929 5 409093
4929 6 409093
4929 7 409093
4929 8 409093
4929 9 409093
4929 10 409093
4929 11 409093
4929 12 409093
4929 13 409093
4929 14 409093
4929 15 409093
4929 16 409093
4929 17 409093
4929 18 409093
4929 19 409093
4929 20 409093
4929 21 409093
4930 0 408600
4930 1 408600
4930 2 408600
4930 3 408600
4930 4 408600
4930 5 408600
4930 6 408600
4930 7 408600
4930 8 408600
4930 9 408600
4930 10 408600
4930 11 408600
4930 12 408600
4930 13 408600
4930 14 408600
4930 15 408600
4930 16 408600
4930 17 408600
4930 18 408600
4930 19 408600
4930 20 408600
4931 0 408894
4931 1 408894
4931 2 408894
4931 3 408894
4931 4 408894
4931 5 408894
4931 6 408894
4931 7 408894
4931 8 408894
4931 9 408894
4931 10 408894
4931 11 408894
4931 12 408894
4931 13 408894
4931 14 408894
4931 15 408894
4931 16 408894
4931 17 408894
4931 18 408894
4931 19 408894
4931 20 408894
4931 21 408894
4931 22 408894
4931 23 408894
4932 0 409419
4932 1 409419
4932 2 409419
4932 3 409419
4932 4 409419
4932 5 409419
4932 6 409419
4932 7 409419
4932 8 409419
4932 9 409419
4932 10 409419
4932 11 409419
4932 12 409419
4932 13 409419
4932 14 409419
4932 15 409419
4932 16 409419
4932 17 409419
4932 18 409419
4932 19 409419
4933 0 408637
4933 1 408637
4933 2 408637
4933 3 408637
4933 4 408637
4933 5 408637
4933 6 408637
4933 7 408637
4933 8 408637
4933 9 408637
4933 10 408637
4933 11 408637
4933 12 408637
4933 13 408637
4933 14 408637
4933 15 408637
4933 16 408637
4933 17 408637
4933 18 408637
4933 19 408637
4933 20 408637
4934 0 408534
4934 1 408534
4934 2 408534
4934 3 408534
4934 4 408534
4934 5 408534
4934 6 408534
4934 7 408534
4934 8 408534
4934 9 408534
4934 10 408534
4934 11 408534
4934 12 408534
4934 13 408534
4934 14 408534
4934 15 408534
4934 16 408534
4934 17 408534
4934 18 408534
4934 19 408534
4935 0 408909
4935 1 408909
4935 2 408909
4935 3 408909
4935 4 408909
4935 5 408909
4935 6 408909
4935 7 408909
4935 8 408909
4935 9 408909
4935 10 408909
4935 11 408909
4935 12 408909
4935 13 408909
4935 14 408909
4935 15 408909
4935 16 408909
4935 17 408909
4935 18 408909
4935 19 408909
4936 0 408419
4936 1 408419
4936 2 408419
4936 3 408419
4936 4 408419
4936 5 408419
4936 6 408419
4936 7 408419
4936 8 408419
4936 9 408419
4936 10 408419
4936 11 408419
4936 12 408419
4936 13 408419
4936 14 408419
4936 15 408419
4936 16 408419
4936 17 408419
4936 18 408419
4936 19 408419
4936 20 408419
4937 0 408560
4937 1 408560
4937 2 408560
4937 3 408560
4937 4 408560
4937 5 408560
4937 6 408560
4937 7 408560
4937 8 408560
4937 9 408560
4937 10 408560
4937 11 408560
4937 12 408560
4937 13 408560
4937 14 408560
4937 15 408560
4937 16 408560
4937 17 408560
4937 18 408560
4937 19 408560
4938 0 408515
4938 1 408515
4938 2 408515
4938 3 408515
4938 4 408515
4938 5 408515
4938 6 408515
4938 7 408515
4938 8 408515
4938 9 408515
4938 10 408515
4938 11 408515
4938 12 408515
4938 13 408515
4938 14 408515
4938 15 408515
4938 16 408515
4938 17 408515
4938 18 408515
4938 19 408515
4939 0 408474
4939 1 408474
4939 2 408474
4939 3 408474
4939 4 408474
4939 5 408474
4939 6 408474
4939 7 408474
4939 8 408474
4939 9 408474
4939 10 408474
4939 11 408474
4939 12 408474
4939 13 408474
4939 14 408474
4939 15 408474
4939 16 408474
4939 17 408474
4939 18 408474
4939 19 408474
4939 20 408474
4940 0 408476
4940 1 408476
4940 2 408476
4940 3 408476
4940 4 408476
4940 5 408476
4940 6 408476
4940 7 408476
4940 8 408476
4940 9 408476
4940 10 408476
4940 11 408476
4940 12 408476
4940 13 408476
4940 14 408476
4940 15 408476
4940 16 408476
4940 17 408476
4940 18 408476
4940 19 408476
4940 20 408476
4940 21 408476
4941 0 408284
4941 1 408284
4941 2 408284
4941 3 408284
4941 4 408284
4941 5 408284
4941 6 408284
4941 7 408284
4941 8 408284
4941 9 408284
4941 10 408284
4941 11 408284
4941 12 408284
4941 13 408284
4941 14 408284
4941 15 408284
4941 16 408284
4941 17 408284
4941 18 408284
4941 19 408284
4942 0 408340
4942 1 408340
4942 2 408340
4942 3 408340
4942 4 408340
4942 5 408340
4942 6 408340
4942 7 408340
4942 8 408340
4942 9 408340
4942 10 408340
4942 11 408340
4942 12 408340
4942 13 408340
4942 14 408340
4942 15 408340
4942 16 408340
4942 17 408340
4942 18 408340
4942 19 408340
4943 0 408971
4943 1 408971
4943 2 408971
4943 3 408971
4943 4 408971
4943 5 408971
4943 6 408971
4943 7 408971
4943 8 408971
4943 9 408971
4943 10 408971
4943 11 408971
4943 12 408971
4943 13 408971
4943 14 408971
4943 15 408971
4943 16 408971
4943 17 408971
4944 0 408327
4944 1 408327
4944 2 408327
4944 3 408327
4944 4 408327
4944 5 408327
4944 6 408327
4944 7 408327
4944 8 408327
4944 9 408327
4944 10 408327
4944 11 408327
4944 12 408327
4944 13 408327
4944 14 408327
4944 15 408327
4944 16 408327
4944 17 408327
4944 18 408327
4944 19 408327
4944 20 408327
4945 0 409173
4945 1 409173
4945 2 409173
4945 3 409173
4945 4 409173
4945 5 409173
4945 6 409173
4945 7 409173
4945 8 409173
4945 9 409173
4945 10 409173
4945 11 409173
4945 12 409173
4945 13 409173
4945 14 409173
4945 15 409173
4945 16 409173
4945 17 409173
4945 18 409173
4945 19 409173
4946 0 408185
4946 1 408185
4946 2 408185
4946 3 408185
4946 4 408185
4946 5 408185
4946 6 408185
4946 7 408185
4946 8 408185
4946 9 408185
4946 10 408185
4946 11 408185
4946 12 408185
4946 13 408185
4946 14 408185
4946 15 408185
4946 16 408185
4946 17 408185
4946 18 408185
4946 19 408185
4946 20 408185
4947 0 408517
4947 1 408517
4947 2 408517
4947 3 408517
4947 4 408517
4947 5 408517
4947 6 408517
4947 7 408517
4947 8 408517
4947 9 408517
4947 10 408517
4947 11 408517
4947 12 408517
4947 13 408517
4947 14 408517
4947 15 408517
4947 16 408517
4947 17 408517
4947 18 408517
4947 19 408517
4947 20 408517
4947 21 408517
4948 0 408389
4948 1 408389
4948 2 408389
4948 3 408389
4948 4 408389
4948 5 408389
4948 6 408389
4948 7 408389
4948 8 408389
4948 9 408389
4948 10 408389
4948 11 408389
4948 12 408389
4948 13 408389
4948 14 408389
4948 15 408389
4948 16 408389
4948 17 408389
4948 18 408389
4948 19 408389
4948 20 408389
4949 0 408507
4949 1 408507
4949 2 408507
4949 3 408507
4949 4 408507
4949 5 408507
4949 6 408507
4949 7 408507
4949 8 408507
4949 9 408507
4949 10 408507
4949 11 408507
4949 12 408507
4949 13 408507
4949 14 408507
4949 15 408507
4950 0 408501
4950 1 408501
4950 2 408501
4950 3 408501
4950 4 408501
4950 5 408501
4950 6 408501
4950 7 408501
4950 8 408501
4950 9 408501
4950 10 408501
4950 11 408501
4950 12 408501
4950 13 408501
4950 14 408501
4950 15 408501
4950 16 408501
4950 17 408501
4950 18 408501
4950 19 408501
4950 20 408501
4950 21 408501
4950 22 408501
4950 23 408501
4951 0 408686
4951 1 408686
4951 2 408686
4951 3 408686
4951 4 408686
4951 5 408686
4951 6 408686
4951 7 408686
4951 8 408686
4951 9 408686
4951 10 408686
4951 11 408686
4951 12 408686
4951 13 408686
4951 14 408686
4951 15 408686
4951 16 408686
4951 17 408686
4951 18 408686
4951 19 408686
4951 20 408686
4951 21 408686
4951 22 408686
4952 0 408435
4952 1 408435
4952 2 408435
4952 3 408435
4952 4 408435
4952 5 408435
4952 6 408435
4952 7 408435
4952 8 408435
4952 9 408435
4952 10 408435
4952 11 408435
4952 12 408435
4952 13 408435
4952 14 408435
4952 15 408435
4952 16 408435
4952 17 408435
4952 18 408435
4952 19 408435
4952 20 408435
4952 21 408435
4952 22 408435
4953 0 409010
4953 1 409010
4953 2 409010
4953 3 409010
4953 4 409010
4953 5 409010
4953 6 409010
4953 7 409010
4953 8 409010
4953 9 409010
4953 10 409010
4953 11 409010
4953 12 409010
4953 13 409010
4953 14 409010
4953 15 409010
4953 16 409010
4953 17 409010
4953 18 409010
4953 19 409010
4953 20 409010
4953 21 409010
4953 22 409010
4953 23 409010
4953 24 409010
4953 25 409010
4953 26 409010
4953 27 409010
4953 28 409010
4953 29 409010
4953 30 409010
4953 31 409010
4953 32 409010
4954 0 408708
4954 1 408708
4954 2 408708
4954 3 408708
4954 4 408708
4954 5 408708
4954 6 408708
4954 7 408708
4954 8 408708
4954 9 408708
4954 10 408708
4954 11 408708
4954 12 408708
4954 13 408708
4954 14 408708
4954 15 408708
4954 16 408708
4954 17 408708
4954 18 408708
4954 19 408708
4955 0 409038
4955 1 409038
4955 2 409038
4955 3 409038
4955 4 409038
4955 5 409038
4955 6 409038
4955 7 409038
4955 8 409038
4955 9 409038
4955 10 409038
4955 11 409038
4955 12 409038
4955 13 409038
4955 14 409038
4955 15 409038
4955 16 409038
4955 17 409038
4955 18 409038
4955 19 409038
4956 0 408596
4956 1 408596
4956 2 408596
4956 3 408596
4956 4 408596
4956 5 408596
4956 6 408596
4956 7 408596
4956 8 408596
4956 9 408596
4956 10 408596
4956 11 408596
4956 12 408596
4956 13 408596
4956 14 408596
4956 15 408596
